,causes_type,sample_index,feature0,feature1,feature2,feature3_1,feature3_2,feature3_3,feature3_4,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature60,feature20_distance,featureY_mean,featureX_mean,featureY_min,featureX_min,Date & Time
15170,unknown,319,810.63,26.61,2.0,1.0,1600.0,0.0,0.0,0.0,4.0,429136.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:52:04
15171,unknown,319,749.96,26.63,2.0,1.0,1599.0,0.0,0.0,0.0,9.49,426943.0,267.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:52:05
15172,unknown,319,704.1,25.06,2.0,1.0,1599.0,0.0,0.0,0.0,8.68,426431.0,267.0,1600.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:52:06
15173,unknown,319,712.97,25.42,2.0,1.0,1600.0,0.0,0.0,0.0,9.06,425760.0,266.0,1600.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:52:07
15174,unknown,319,697.64,25.21,2.0,1.0,1600.0,0.0,0.0,0.0,9.61,425008.0,265.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:52:08
15175,unknown,319,659.23,24.33,2.0,2.0,1599.0,0.0,0.0,0.0,10.13,424399.0,265.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:52:09
15176,unknown,319,573.09,21.84,2.0,1.0,1600.0,0.0,0.0,0.0,10.24,423504.0,265.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:52:10
15177,unknown,319,560.84,21.55,2.0,1.0,1600.0,0.0,0.0,0.0,10.5,425040.0,265.0,1601.0,14.98,2.0,,,,0.0,,,,,2020-09-26 00:52:11
15287,unknown,324,547.34,20.3,3.12,35.0,0.0,1029.0,220.0,0.0,12.81,314415.0,244.0,1287.0,13.84,3.0,11.88,-72.38,-85.75,186.614379987088,-84.3325,0.0381250000000001,-93.31,-16.63,2020-09-26 00:52:37
15288,unknown,324,766.74,18.81,3.65,3.0,0.0,538.0,1017.0,0.0,8.47,389427.0,250.0,1558.0,14.22,4.0,14.88,-69.88,-71.88,227.2111517105818,-80.36812499999999,0.3831250000000001,-85.75,-17.31,2020-09-26 00:52:38
15289,unknown,324,779.55,18.84,3.92,36.0,0.0,0.0,1350.0,0.0,7.36,338598.0,244.0,1386.0,14.66,4.0,17.38,-61.75,-56.88,218.71643334886468,-76.08375,0.1024999999999991,-88.81,-16.31,2020-09-26 00:52:39
15290,unknown,324,910.49,20.94,3.93,32.0,0.0,0.0,1365.0,0.0,5.65,340225.0,244.0,1397.0,13.0,4.0,16.63,-64.0,-74.75,217.1200496610215,-79.731875,0.71,-86.81,-18.69,2020-09-26 00:52:40
15291,unknown,324,675.08,19.72,3.95,20.0,0.0,0.0,1188.0,0.0,9.53,295946.0,245.0,1208.0,11.32,4.0,18.25,-66.0,-69.63,220.13068875450764,-82.1225,2.6725,-103.31,-17.0,2020-09-26 00:52:41
15292,unknown,324,738.72,17.73,3.97,16.0,0.0,0.0,1482.0,0.0,9.55,370602.0,247.0,1498.0,12.36,4.0,14.88,-70.63,-73.63,186.61437998708791,-81.364375,2.22625,-91.13,-14.69,2020-09-26 00:52:42
15293,unknown,324,692.86,19.59,3.88,35.0,0.0,39.0,1165.0,0.0,10.26,302363.0,242.0,1251.0,12.31,4.0,17.25,-68.13,-73.75,115.7622222866486,-77.188125,11.5625,-88.31,4.25,2020-09-26 00:52:43
15294,unknown,324,593.07,17.88,3.93,31.0,0.0,0.0,1274.0,0.0,13.79,318373.0,244.0,1307.0,13.0,4.0,17.25,-67.63,-77.88,88.28865985271314,-76.42625000000001,11.575,-87.0,5.56,2020-09-26 00:52:44
15295,unknown,324,875.32,19.52,3.98,11.0,0.0,0.0,1465.0,0.0,6.22,366312.0,248.0,1477.0,13.84,4.0,27.88,-57.25,-65.88,146.8214273952727,-73.46562499999999,13.391875,-89.0,-3.69,2020-09-26 00:52:45
15296,unknown,324,828.86,20.34,3.92,34.0,0.0,0.0,1319.0,0.0,7.61,332682.0,246.0,1353.0,14.18,4.0,29.88,-56.25,-71.25,147.78081271681944,-73.616875,14.485,-85.31,0.25,2020-09-26 00:52:46
15297,unknown,324,1239.82,25.83,3.98,10.0,0.0,0.0,1516.0,0.0,8.12,383328.0,251.0,1526.0,13.96,4.0,31.63,-49.5,-61.88,106.14107921805034,-64.02125000000001,17.946875,-75.94,6.69,2020-09-26 00:52:48
15298,unknown,324,1254.66,26.05,3.96,21.0,0.0,0.0,1449.0,0.0,5.51,366433.0,249.0,1470.0,14.2,4.0,22.25,-54.63,-65.13,94.14107921805032,-67.64375,8.158125,-77.06,-10.56,2020-09-26 00:52:49
15299,unknown,324,1176.43,24.95,3.96,19.0,0.0,0.0,1450.0,0.0,6.67,366163.0,249.0,1469.0,13.38,4.0,,,,95.78478804830372,-58.943125,12.38,-68.69,-2.56,2020-09-26 00:52:50
15300,unknown,324,963.94,22.95,3.97,15.0,0.0,0.0,1431.0,0.0,11.07,361743.0,250.0,1446.0,13.44,4.0,24.25,-56.88,-66.63,107.69532751948596,-68.76375,8.11125,-79.94,-5.75,2020-09-26 00:52:51
15301,unknown,324,848.59,20.97,3.93,33.0,0.0,0.0,1316.0,0.0,8.09,333466.0,247.0,1349.0,13.42,4.0,24.5,-50.75,-65.13,99.78478804830372,-61.614375,11.9225,-72.31,-3.06,2020-09-26 00:52:52
15302,unknown,324,764.1,19.55,3.93,32.0,0.0,0.0,1338.0,0.0,9.49,338420.0,247.0,1370.0,13.26,4.0,22.0,-56.38,-67.75,95.78478804830372,-70.27875,9.188125,-83.31,-2.25,2020-09-26 00:52:53
15303,unknown,324,937.86,20.07,3.99,7.0,0.0,0.0,1594.0,0.0,8.12,402528.0,251.0,1601.0,13.08,4.0,21.38,-56.5,-75.88,99.78478804830372,-68.091875,11.958749999999998,-81.5,-3.06,2020-09-26 00:52:54
15304,unknown,324,777.87,20.79,3.93,30.0,0.0,0.0,1312.0,0.0,11.39,332034.0,247.0,1343.0,13.16,4.0,21.0,-60.13,-73.63,94.61321517304992,-74.243125,10.656875,-89.19,-6.31,2020-09-26 00:52:55
15305,unknown,324,934.7,20.16,3.99,7.0,0.0,0.0,1549.0,0.0,7.39,387128.0,249.0,1556.0,12.48,4.0,21.5,-56.0,-77.5,107.35218176897833,-73.79,8.304375,-91.06,-9.94,2020-09-26 00:52:56
15306,unknown,324,864.47,21.39,3.94,29.0,0.0,0.0,1373.0,0.0,9.56,344820.0,246.0,1401.0,13.7,4.0,20.25,-56.5,-65.88,114.71931976007696,-78.09875,3.2925000000000004,-97.81,-18.19,2020-09-26 00:52:57
15307,unknown,324,873.32,22.96,3.92,33.0,0.0,0.0,1256.0,0.0,9.61,316703.0,246.0,1289.0,14.0,4.0,15.75,-62.5,-73.25,102.12793379881133,-80.20875,-0.2931249999999998,-99.19,-17.81,2020-09-26 00:52:58
15308,unknown,324,1007.07,23.86,3.93,32.0,0.0,0.0,1369.0,0.0,9.21,344910.0,246.0,1401.0,13.34,4.0,17.88,-59.88,-70.25,88.28865985271314,-80.795625,1.2262500000000007,-91.88,-11.69,2020-09-26 00:52:59
15309,unknown,324,830.04,20.12,3.92,34.0,0.0,0.0,1315.0,0.0,6.82,333501.0,247.0,1349.0,12.04,4.0,14.13,-66.63,-71.5,96.61321517304992,-82.063125,2.403125,-96.88,-16.81,2020-09-26 00:53:00
15310,unknown,324,849.03,20.74,3.93,32.0,0.0,0.0,1362.0,0.0,8.83,344492.0,247.0,1394.0,12.56,4.0,11.63,-65.75,-73.63,155.17189273106362,-78.829375,2.7100000000000004,-86.69,-8.63,2020-09-26 00:53:01
15311,unknown,324,935.48,22.39,3.93,33.0,0.0,0.0,1320.0,0.0,7.47,334094.0,247.0,1353.0,12.28,4.0,14.88,-63.88,-70.25,141.25023680016506,-80.06625,2.465625,-90.44,-8.56,2020-09-26 00:53:02
15312,unknown,324,864.3,21.53,3.93,32.0,0.0,0.0,1329.0,0.0,9.7,336572.0,247.0,1361.0,11.86,4.0,16.38,-60.88,-70.88,168.0,-77.811875,5.135625000000001,-89.56,-11.5,2020-09-26 00:53:03
15313,unknown,324,795.82,20.37,3.93,34.0,0.0,0.0,1332.0,0.0,10.33,337824.0,247.0,1366.0,12.02,4.0,13.38,-61.25,-71.5,168.0,-81.075,1.2968750000000009,-96.63,-17.5,2020-09-26 00:53:04
15314,unknown,324,888.02,19.85,3.94,30.0,0.0,0.0,1502.0,0.0,9.0,380235.0,248.0,1533.0,12.54,4.0,17.38,-60.5,-70.63,168.0,-77.641875,4.6325,-90.0,-13.75,2020-09-26 00:53:05
15315,unknown,324,878.85,21.49,3.93,32.0,0.0,0.0,1380.0,0.0,10.4,347734.0,246.0,1412.0,13.12,4.0,14.63,-62.25,-73.75,168.0,-76.95375,5.96125,-88.56,-7.38,2020-09-26 00:53:06
15316,unknown,324,775.34,19.87,3.93,32.0,0.0,0.0,1330.0,0.0,10.29,336317.0,247.0,1361.0,12.66,4.0,10.25,-68.25,-74.0,143.1718927310636,-81.45875000000001,0.4768749999999997,-91.0,-13.75,2020-09-26 00:53:07
15317,unknown,324,758.33,18.48,3.93,33.0,0.0,0.0,1340.0,0.0,7.93,338414.0,246.0,1373.0,12.74,4.0,8.0,-69.5,-73.0,134.09757421089188,-80.65375,0.7687499999999996,-93.06,-12.38,2020-09-26 00:53:08
15318,unknown,324,790.28,20.71,3.93,33.0,0.0,0.0,1304.0,0.0,9.51,326665.0,244.0,1337.0,12.66,4.0,3.88,-71.5,-79.5,119.88341866487622,-81.356875,0.55,-92.69,-18.63,2020-09-26 00:53:09
15319,unknown,324,792.03,19.59,3.93,32.0,0.0,0.0,1357.0,0.0,8.71,342747.0,247.0,1389.0,12.48,4.0,19.88,-68.0,-68.63,96.28865985271314,-80.10125000000001,4.598125,-91.31,-9.5,2020-09-26 00:53:10
15320,unknown,324,784.35,20.23,3.93,32.0,0.0,0.0,1323.0,0.0,9.45,333830.0,246.0,1355.0,12.3,4.0,18.0,-67.38,-71.5,119.92091938102774,-77.813125,1.0981250000000005,-89.06,-18.38,2020-09-26 00:53:11
15321,unknown,324,731.0,18.92,3.93,33.0,0.0,0.0,1293.0,0.0,9.51,328060.0,247.0,1326.0,12.56,4.0,-3.13,-69.88,-62.63,155.74022619169875,-77.98374999999999,-6.57,-88.13,-19.56,2020-09-26 00:53:12
15322,unknown,324,789.54,19.71,3.93,33.0,0.0,0.0,1361.0,0.0,7.82,343987.0,247.0,1394.0,12.34,4.0,18.38,-68.38,-69.25,140.33163519209816,-77.91875,-8.474375,-84.06,-18.88,2020-09-26 00:53:13
15323,unknown,324,708.95,19.96,3.92,33.0,0.0,0.0,1255.0,0.0,11.34,314815.0,244.0,1288.0,12.14,4.0,-11.0,-70.75,-57.0,169.60006655223103,-75.988125,-10.6175,-84.38,-18.25,2020-09-26 00:53:14
15324,unknown,324,723.25,18.58,3.9,31.0,0.0,37.0,1263.0,0.0,7.67,328321.0,246.0,1332.0,10.18,3.0,17.0,-67.0,-67.13,156.83358678765447,-70.68875,-8.719375,-77.69,-17.81,2020-09-26 00:53:15
15325,unknown,324,699.5,23.04,2.95,33.0,0.0,1272.0,0.0,0.0,8.14,322689.0,247.0,1305.0,10.26,3.0,-10.38,-67.5,-54.38,147.45083023288075,-76.676875,-9.60125,-84.75,-17.75,2020-09-26 00:53:16
15326,unknown,324,611.37,20.73,2.95,33.0,0.0,1374.0,0.0,0.0,10.31,346189.0,246.0,1406.0,10.54,3.0,-10.88,-70.25,-69.13,126.8091227400724,-76.829375,-8.98,-85.81,-17.38,2020-09-26 00:53:17
15327,unknown,324,562.38,20.34,2.96,32.0,0.0,1404.0,0.0,0.73,14.16,354949.0,247.0,1436.0,13.44,3.0,-10.75,-67.5,-53.0,124.6281501275463,-75.27812499999999,-11.235625,-87.13,-19.31,2020-09-26 00:53:18
15328,unknown,324,523.82,18.36,2.95,32.0,0.0,1324.0,0.0,0.0,10.25,335562.0,247.0,1356.0,13.04,3.0,-8.88,-70.0,-68.63,135.66325882785367,-77.263125,-9.0825,-86.19,-18.63,2020-09-26 00:53:19
15329,unknown,324,447.08,15.99,2.95,34.0,0.0,1333.0,0.0,0.0,9.0,338482.0,248.0,1367.0,13.26,3.0,14.0,-74.63,-61.38,149.18151446443144,-80.61749999999999,-13.543125,-88.75,-18.75,2020-09-26 00:53:20
15330,unknown,324,590.5,19.68,2.95,32.0,0.0,1323.0,0.0,0.0,7.39,335128.0,247.0,1355.0,13.64,3.0,-6.38,-73.13,-63.75,137.16344494248952,-83.011875,-6.743125000000001,-96.81,-18.75,2020-09-26 00:53:21
15331,unknown,324,611.02,20.37,2.95,33.0,0.0,1320.0,0.0,0.0,7.84,333566.0,247.0,1353.0,13.38,3.0,8.13,-72.25,-60.38,145.34716494417492,-79.73375,-10.171875,-91.13,-17.81,2020-09-26 00:53:22
15332,unknown,324,623.46,20.36,2.95,32.0,0.0,1390.0,0.0,0.0,9.28,351813.0,247.0,1422.0,13.04,3.0,-11.75,-72.75,-71.5,140.2378355834101,-78.594375,-11.146875,-84.0,-17.69,2020-09-26 00:53:23
15333,unknown,324,576.13,20.89,2.94,35.0,0.0,1235.0,0.0,0.09,8.39,311971.0,246.0,1270.0,12.9,3.0,-11.0,-73.63,-73.13,191.12181660091093,-76.55125000000001,-10.2075,-89.56,-17.81,2020-09-26 00:53:24
15334,unknown,324,504.75,17.62,2.95,32.0,0.0,1360.0,0.0,0.0,10.55,344861.0,248.0,1393.0,12.7,3.0,-9.88,-71.63,-58.75,145.96824288296625,-82.740625,-9.71875,-92.69,-18.06,2020-09-26 00:53:25
15335,unknown,324,461.84,17.01,2.95,33.0,0.0,1264.0,0.0,0.0,9.32,320554.0,247.0,1297.0,13.56,3.0,-10.5,-70.5,-59.75,167.3885158958024,-79.54062499999999,-8.072500000000002,-93.19,-19.13,2020-09-26 00:53:26
15336,unknown,324,448.2,16.78,2.95,33.0,0.0,1296.0,0.0,0.0,10.54,328761.0,248.0,1328.0,15.0,3.0,-8.63,-72.75,-67.38,151.56615918108145,-83.69624999999999,-10.758125,-89.25,-18.13,2020-09-26 00:53:27
15337,unknown,324,482.22,17.18,2.95,32.0,0.0,1271.0,0.0,0.0,8.82,322168.0,247.0,1303.0,15.0,3.0,-9.5,-72.38,-69.13,124.35157928839156,-83.621875,-10.165,-94.75,-19.19,2020-09-26 00:53:28
15338,unknown,324,459.38,16.74,2.95,33.0,0.0,1305.0,0.0,0.0,9.27,330183.0,247.0,1338.0,15.0,3.0,-11.0,-77.63,-84.75,127.6521423681373,-88.885,-11.230625,-97.56,-18.06,2020-09-26 00:53:29
15339,unknown,324,475.89,16.52,2.95,33.0,0.0,1339.0,0.0,0.0,8.45,339324.0,247.0,1372.0,15.0,3.0,-10.5,-78.25,-65.25,123.41704757661832,-86.79875,-10.869375000000002,-96.06,-18.5,2020-09-26 00:53:30
15340,unknown,324,461.57,17.0,2.95,33.0,0.0,1298.0,0.0,0.0,10.6,328788.0,247.0,1331.0,15.0,3.0,-7.88,-75.25,-65.5,148.89708184874664,-85.93062499999999,-9.4475,-97.81,-17.88,2020-09-26 00:53:31
15341,unknown,324,465.16,16.16,2.95,33.0,0.0,1349.0,0.0,0.0,8.04,342046.0,248.0,1382.0,15.0,3.0,-9.38,-78.0,-61.88,155.52525324391698,-85.189375,-7.769375,-92.69,-16.88,2020-09-26 00:53:32
15342,unknown,324,436.12,15.66,2.95,32.0,0.0,1356.0,0.0,0.0,9.73,343625.0,248.0,1388.0,15.0,3.0,-10.5,-76.88,-66.5,134.9059094853237,-82.15,-5.61375,-89.69,-16.25,2020-09-26 00:53:33
15343,unknown,324,477.91,18.76,2.42,33.0,695.0,581.0,0.0,0.0,2.83,323466.0,247.0,1309.0,15.0,2.0,-7.63,-75.25,-68.75,135.22129471790575,-83.085625,-6.149374999999999,-89.81,-17.94,2020-09-26 00:53:34
15344,unknown,324,546.91,25.19,1.97,33.0,1267.0,0.0,0.0,0.0,8.88,320143.0,246.0,1301.0,15.0,2.0,-8.0,-71.5,-65.25,131.07509034473335,-77.9975,-8.29,-83.63,-18.94,2020-09-26 00:53:35
15345,unknown,324,523.02,24.85,1.98,33.0,1310.0,0.0,0.0,0.0,9.96,331299.0,247.0,1343.0,14.96,2.0,-9.63,-69.75,-59.88,144.0762938419549,-80.294375,-9.871875,-95.25,-18.13,2020-09-26 00:53:36
13350,unknown,280,564.94,20.9,2.0,2.0,1599.0,0.0,0.0,0.0,7.19,426426.0,266.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:56:31
13351,unknown,280,610.01,22.53,2.0,1.0,1600.0,0.0,0.0,0.0,9.0,424749.0,265.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:56:32
13352,unknown,280,613.68,22.72,2.0,1.0,1600.0,0.0,0.0,0.0,9.38,425264.0,266.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:56:33
13353,unknown,280,605.36,22.46,2.0,1.0,1600.0,0.0,0.0,0.0,9.06,424620.0,265.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:56:34
13354,unknown,280,635.22,23.29,2.0,1.0,1599.0,0.0,0.0,0.0,8.43,423572.0,265.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:56:35
13355,unknown,280,667.9,24.2,2.0,1.0,1599.0,0.0,0.0,0.0,8.56,424702.0,265.0,1600.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:56:36
13356,unknown,280,694.84,24.91,2.0,0.0,1601.0,0.0,0.0,0.0,8.99,424360.0,265.0,1600.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:56:37
13357,unknown,280,693.96,24.87,2.0,1.0,1600.0,0.0,0.0,0.0,8.68,425781.0,266.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:56:38
13358,unknown,280,688.67,24.89,2.0,1.0,1600.0,0.0,0.0,0.0,9.49,424749.0,265.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:56:39
13359,unknown,280,782.86,26.36,2.0,1.0,1600.0,0.0,0.0,0.0,4.68,428102.0,267.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:56:40
13360,unknown,280,786.46,26.66,2.0,2.0,1599.0,0.0,0.0,0.0,7.25,427458.0,267.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:56:42
13361,unknown,280,627.98,23.41,2.0,1.0,1600.0,0.0,0.0,0.0,11.58,425136.0,266.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:56:43
13362,unknown,280,591.3,22.03,2.0,1.0,1600.0,0.0,0.0,0.0,8.43,424587.0,265.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:56:44
13363,unknown,280,554.54,22.8,1.99,15.0,1428.0,0.0,0.0,0.0,8.8,379062.0,261.0,1452.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:56:45
13364,unknown,280,699.57,25.52,2.0,4.0,1550.0,0.0,0.0,0.0,8.17,413321.0,266.0,1554.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:56:46
13365,unknown,280,719.2,25.72,2.0,1.0,1600.0,0.0,0.0,0.0,9.5,424313.0,265.0,1600.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:56:47
13366,unknown,280,675.25,24.54,2.0,1.0,1600.0,0.0,0.0,0.0,10.38,424491.0,265.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:56:48
13367,unknown,280,642.91,23.54,2.0,1.0,1600.0,0.0,0.0,0.0,8.81,426038.0,266.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:56:49
13368,unknown,280,528.28,20.47,2.0,1.0,1600.0,0.0,0.0,0.0,12.55,424104.0,265.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:56:50
13369,unknown,280,483.02,18.47,2.0,2.0,1599.0,0.0,0.0,0.0,8.81,425265.0,266.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:56:51
13370,unknown,280,415.04,16.73,2.0,1.0,1600.0,0.0,0.0,0.0,10.13,425362.0,266.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:56:52
13371,unknown,280,459.87,17.63,2.0,1.0,1600.0,0.0,0.0,0.0,6.75,427457.0,267.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:56:53
13372,unknown,280,546.61,20.75,2.0,1.0,1600.0,0.0,0.0,0.0,10.62,424362.0,265.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:56:54
13373,unknown,280,436.1,17.16,2.0,1.0,1599.0,0.0,0.0,0.0,9.87,423573.0,265.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:56:55
13374,unknown,280,389.82,16.02,2.0,2.0,1598.0,0.0,0.0,0.0,10.18,423057.0,264.0,1600.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:56:56
13375,unknown,280,319.1,13.76,2.0,2.0,1583.0,0.0,0.0,0.07,9.86,423574.0,267.0,1584.0,14.56,2.0,,,,0.0,,,,,2020-09-26 00:56:57
13376,unknown,280,723.86,17.94,3.92,21.0,28.0,0.0,1380.0,0.0,6.7,356022.0,246.0,1446.0,13.33,1.0,12.63,-52.0,-64.25,99.78478804830372,-60.895,7.970625,-70.88,-3.25,2020-09-26 00:56:58
13377,unknown,280,840.38,21.61,3.94,26.0,0.0,0.0,1309.0,0.0,6.54,329468.0,247.0,1334.0,13.68,4.0,15.5,-51.88,-56.63,138.38470089152943,-65.106875,6.078125,-80.19,-12.25,2020-09-26 00:56:59
13378,unknown,280,1122.02,24.66,3.98,10.0,0.0,0.0,1513.0,0.0,7.68,381129.0,250.0,1523.0,14.2,4.0,18.88,-57.13,-71.13,145.49892196274112,-65.156875,8.395624999999999,-73.25,-8.88,2020-09-26 00:57:00
13379,unknown,280,1261.31,25.72,3.98,10.0,0.0,0.0,1549.0,0.0,8.66,388669.0,249.0,1559.0,13.84,4.0,22.25,-54.5,-64.75,107.69532751948594,-65.91499999999999,9.840625,-80.81,-13.19,2020-09-26 00:57:01
13380,unknown,280,1088.18,22.41,3.99,4.0,0.0,0.0,1562.0,0.0,8.69,394970.0,252.0,1566.0,13.78,4.0,27.0,-51.13,-64.13,106.14107921805034,-71.16187500000001,7.723125,-86.25,-5.44,2020-09-26 00:57:02
13381,unknown,280,856.02,20.19,3.97,15.0,0.0,0.0,1514.0,0.0,10.73,380474.0,249.0,1529.0,13.3,4.0,,,,0.0,,,,,2020-09-26 00:57:03
13382,unknown,280,749.03,17.25,3.98,10.0,0.0,0.0,1513.0,0.0,9.07,378681.0,249.0,1523.0,12.74,4.0,22.5,-49.63,-62.63,131.31849954760685,-62.434375,12.141875,-74.56,1.25,2020-09-26 00:57:04
13383,unknown,280,826.34,22.64,3.27,10.0,0.0,1112.0,436.0,0.0,8.85,385276.0,247.0,1559.0,12.36,3.0,17.63,-56.0,-71.0,116.92267870218608,-63.10625,13.294375,-69.19,1.56,2020-09-26 00:57:05
13384,unknown,281,1052.83,25.07,3.38,3.0,0.0,957.0,606.0,0.0,4.59,389627.0,249.0,1566.0,12.52,4.0,27.0,-51.13,-67.5,122.60582379015646,-64.220625,10.680625,-72.56,1.0,2020-09-26 00:57:06
13385,unknown,281,1225.59,25.41,3.99,7.0,0.0,0.0,1554.0,0.0,8.26,386354.0,248.0,1560.0,13.08,4.0,26.75,-46.63,-65.63,122.57953295167847,-60.911875,9.58,-70.69,-1.94,2020-09-26 00:57:07
13386,unknown,281,1302.3,26.21,3.98,10.0,0.0,0.0,1517.0,0.0,4.65,379453.0,248.0,1527.0,12.72,4.0,26.0,-44.5,-55.63,129.95136155650826,-56.478125,14.021249999999998,-65.63,4.25,2020-09-26 00:57:08
13387,unknown,281,1360.71,26.15,3.98,10.0,0.0,0.0,1545.0,0.0,1.03,390825.0,251.0,1555.0,12.6,4.0,24.75,-44.0,-62.25,126.74025900558028,-56.516875,13.665,-62.31,2.63,2020-09-26 00:57:09
13388,unknown,281,1384.79,26.29,3.98,10.0,0.0,0.0,1517.0,0.0,0.46,383597.0,251.0,1527.0,12.06,4.0,15.13,-53.0,-63.5,113.6450012399052,-59.739375,12.353125,-67.56,5.0,2020-09-26 00:57:10
13389,unknown,281,1390.91,26.33,3.98,10.0,0.0,0.0,1513.0,0.0,1.58,381737.0,251.0,1523.0,12.06,1.0,18.25,-52.5,-68.13,101.63720741364092,-61.575625,10.316875,-68.94,3.56,2020-09-26 00:57:11
13390,unknown,281,1409.62,26.41,3.99,3.0,0.0,0.0,1567.0,0.0,1.91,394911.0,252.0,1570.0,11.84,4.0,18.13,-49.88,-58.75,122.8483099645689,-55.57625,9.466875,-62.38,-5.75,2020-09-26 00:57:12
13391,unknown,281,1389.39,26.33,3.99,7.0,0.0,0.0,1551.0,0.0,0.26,392047.0,252.0,1558.0,12.32,4.0,17.75,-49.13,-57.13,109.32044591956848,-56.0875,9.735625,-62.44,-0.31,2020-09-26 00:57:13
13392,unknown,281,1346.83,26.41,3.98,10.0,0.0,0.0,1513.0,0.0,3.74,382345.0,251.0,1523.0,12.38,4.0,12.75,-49.63,-43.0,168.74740956340523,-61.260625000000005,-0.6206250000000002,-69.75,-12.38,2020-09-26 00:57:14
13393,unknown,281,1314.93,26.37,3.98,10.0,0.0,0.0,1548.0,0.0,6.15,389836.0,250.0,1559.0,13.08,4.0,5.63,-54.75,-61.75,156.40551469953752,-62.51625,-1.4575,-70.31,-14.69,2020-09-26 00:57:15
13394,unknown,281,985.14,21.1,3.97,14.0,0.0,0.0,1437.0,0.0,7.23,364008.0,248.0,1465.0,13.37,4.0,17.25,-44.0,-52.0,109.51601103541329,-51.295625,12.302499999999998,-60.13,-2.25,2020-09-26 00:57:17
13395,unknown,281,944.37,21.72,3.98,12.0,0.0,0.0,1490.0,0.0,11.34,374615.0,249.0,1502.0,13.66,4.0,17.13,-47.25,-57.88,119.75110582693226,-52.478125,11.809375,-56.69,-1.25,2020-09-26 00:57:18
13396,unknown,281,915.32,20.11,3.98,10.0,0.0,0.0,1541.0,0.0,6.77,388386.0,250.0,1551.0,13.4,4.0,20.88,-48.5,-61.38,155.6845308712829,-58.37625,12.478750000000002,-69.63,-1.81,2020-09-26 00:57:19
13397,unknown,281,865.12,20.37,3.96,21.0,0.0,0.0,1428.0,0.0,8.69,360742.0,249.0,1449.0,13.86,4.0,21.75,-44.75,-52.38,131.3684304007505,-57.173125,7.664999999999999,-68.44,-7.94,2020-09-26 00:57:20
13398,unknown,281,965.6,21.26,3.99,7.0,0.0,0.0,1552.0,0.0,8.09,391656.0,251.0,1559.0,14.0,4.0,21.25,-48.25,-64.88,114.34443816015948,-58.313125,9.95,-70.5,-12.0,2020-09-26 00:57:21
13399,unknown,281,1028.88,22.55,3.98,10.0,0.0,0.0,1513.0,0.0,9.07,379307.0,249.0,1523.0,13.96,4.0,19.38,-50.25,-50.25,101.63720741364094,-54.2625,14.115,-57.56,7.88,2020-09-26 00:57:22
13400,unknown,281,943.75,21.28,3.98,10.0,0.0,0.0,1525.0,0.0,10.76,385201.0,251.0,1535.0,13.96,4.0,20.0,-49.5,-58.13,102.8483099645689,-53.400625,14.134375,-59.81,4.0,2020-09-26 00:57:23
13401,unknown,281,978.94,20.95,3.97,16.0,0.0,0.0,1548.0,0.0,6.91,390763.0,250.0,1564.0,13.76,4.0,17.88,-47.38,-59.38,102.45248911914813,-58.351875,9.158125,-66.56,-0.75,2020-09-26 00:57:24
