,causes_type,sample_index,feature0,feature1,feature2,feature3_1,feature3_2,feature3_3,feature3_4,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature60,feature20_distance,featureY_if,featureX_if,featureY_mean,featureX_mean,featureY_min,featureX_min
11011,rootcause3,1579,57.35,,,,,,,,,,,,,,,,,,,,,,,
11012,rootcause3,1579,54.31,,,,,,,,,,,,,,,,,,,,,,,
11013,rootcause3,1579,55.9,,,,,,,,,,,,,,,,,,,,,,,
11014,rootcause3,1579,55.19,,,,,,,,,,,,,,,,,,,,,,,
11015,rootcause3,1579,48.88,,,,,,,,,,,,,,,,,,,,,,,
11016,rootcause3,1579,49.88,,,,,,,,,,,,,,,,,,,,,,,
11017,rootcause3,1579,49.45,,,,,,,,,,,,,,,,,,,,,,,
11018,rootcause3,1579,53.04,,,,,,,,,,,,,,,,,,,,,,,
11019,rootcause3,1579,56.78,,,,,,,,,,,,,,,,,,,,,,,
11020,rootcause3,1579,34.93,,,,,,,,,,,,,,,,,,,,,,,
11021,rootcause3,1579,28.15,,,,,,,,,,,,,,,,,,,,,,,
11022,rootcause3,1579,39.62,,,,,,,,,,,,,,,,,,,,,,,
11023,rootcause3,1579,61.58,,,,,,,,,,,,,,,,,,,,,,,
11024,rootcause3,1579,57.78,,,,,,,,,,,,,,,,,,,,,,,
11025,rootcause3,1579,49.05,,,,,,,,,,,,,,,,,,,,,,,
11026,rootcause3,1579,50.1,,,,,,,,,,,,,,,,,,,,,,,
11027,rootcause3,1579,54.7,,,,,,,,,,,,,,,,,,,,,,,
11028,rootcause3,1579,45.39,,,,,,,,,,,,,,,,,,,,,,,
11029,rootcause3,1579,76.98,,,,,,,,,,,,,,,,,,,,,,,
11030,rootcause3,1579,78.78,,,,,,,,,,,,,,,,,,,,,,,
11031,rootcause3,1579,70.14,,,,,,,,,,,,,,,,,,,,,,,
11032,rootcause3,1579,67.95,,,,,,,,,,,,,,,,,,,,,,,
11033,rootcause3,1579,71.34,,,,,,,,,,,,,,,,,,,,,,,
11034,rootcause3,1579,61.54,,,,,,,,,,,,,,,,,,,,,,,
11035,rootcause3,1579,71.23,,,,,,,,,,,,,,,,,,,,,,,
11036,rootcause3,1579,57.82,,,,,,,,,,,,,,,,,,,,,,,
11037,rootcause3,1579,57.99,,,,,,,,,,,,,,,,,,,,,,,
11038,rootcause3,1579,54.15,,,,,,,,,,,,,,,,,,,,,,,
11039,rootcause3,1579,48.93,,,,,,,,,,,,,,,,,,,,,,,
11040,rootcause3,1579,47.21,,,,,,,,,,,,,,,,,,,,,,,
11041,rootcause3,1579,38.54,,,,,,,,,,,,,,,,,,,,,,,
11042,rootcause3,1579,31.78,,,,,,,,,,,,,,,,,,,,,,,
11043,rootcause3,1579,23.42,,,,,,,,,,,,,,,,,,,,,,,
11044,rootcause3,1579,3.33,,,,,,,,,,,,,,,,,,,,,,,
11045,rootcause3,1579,16.77,,,,,,,,,,,,,,,,,,,,,,,
11046,rootcause3,1579,62.65,10.2,2,0,551,0,0,0,10.05,142161,258,552,,2,,,,,,,,,,
11047,rootcause3,1579,128.99,13.14,2.76,123,0,890,0,0,0.1,66300,65,1013,9.5,3,,,,,,,,,,
11048,rootcause3,1579,502.21,20.96,2.99,3,0,1173,0,0,7.08,169274,144,1175,11.42,3,,,,,,,,,,
11049,rootcause3,1579,32.62,22.9,3,0,0,1038,0,0,8.73,154670,149,1039,13,3,,,,,,,,,,
11050,rootcause3,1579,199.77,13.17,3.31,0,0,72,33,0,10.68,6980,66,105,13.72,3,,,,,,,,,,
11051,rootcause3,1588,492.13,19.14,3,0,0,1601,0,0,11.31,420257,262,1601,12.16,3,,,,,,,,,,
11052,rootcause3,1588,71.62,14.49,2.06,359,405,426,0,0,10.85,166200,140,1190,11.21,2,,,,,,,,,,
11053,rootcause3,1588,273.12,12.63,2,1,1549,0,0,0,7.03,221041,143,1550,9,2,,,,,,,,,,
11054,rootcause3,1588,471.22,17.56,2,0,1601,0,0,0,11.56,420241,262,1601,9.04,2,,,,,,,,,,
11055,rootcause3,1588,140.29,19.56,1.87,124,825,0,0,0,14.03,208367,219,950,11.42,1,,,,,,,,,,
11056,rootcause3,1588,266.78,16.94,2.15,117,781,292,0,0.11,21.42,294046,247,1190,10.96,2,,,,,,,,,,
11057,rootcause3,1588,191.35,18.82,1.62,557,897,0,0,0,11.8,378659,260,1454,10.36,1,,,,,,,,,,
11058,rootcause3,1588,196.67,16.64,1.25,893,293,0,0,0,13.69,218766,185,1185,10.72,1,,,,,,,,,,
11059,rootcause3,1588,272.7,18.84,1,1601,0,0,0,0,8.94,420273,263,1601,13.8,1,,,,,,,,,,
11060,rootcause3,1588,130.78,17.61,1.15,1150,206,0,0,0,8.25,280073,207,1356,13.39,2,,,,,,,,,,
11061,rootcause3,1588,260.63,21.77,2,0,1601,0,0,0,15.5,242562,152,1601,15,2,,,,,,,,,,
11062,rootcause3,1588,368.14,20.79,1.8,243,958,0,0,0,13.75,255743,213,1201,13.42,2,,,,,,,,,,
11063,rootcause3,1588,404.66,22.74,2,0,1385,0,0,0,18.92,360893,261,1385,11.4,2,,,,,,,,,,
11064,rootcause3,1588,334.54,17.24,2,3,1369,0,0,0,18.12,359039,262,1372,13.79,2,,,,,,,,,,
11065,rootcause3,1588,399.39,16.99,1.99,8,1556,0,0,0.15,16.29,408611,261,1565,13.2,2,,,,,,,,,,
11066,rootcause3,1588,373.31,17.05,2,0,1600,0,0,0,17.11,420000,263,1600,13.12,2,,,,,,,,,,
11067,rootcause3,1588,282.9,15.51,2,2,1599,0,0,0,16.05,419775,262,1600,14.16,2,,,,,,,,,,
11068,rootcause3,1588,249.34,12.36,2,4,1474,0,0,0,13.79,387066,262,1478,13.84,2,,,,,,,,,,
11069,rootcause3,1588,203.1,11.09,1.26,1190,411,0,0,0,6.62,420273,263,1601,13.92,1,,,,,,,,,,
11070,rootcause3,1588,218.72,15.33,1,1601,0,0,0,0,8.68,420273,263,1601,12.68,1,,,,,,,,,,
11071,rootcause3,1588,83.4,14.32,1.14,1034,171,0,0,0,8.77,280000,232,1206,12.08,2,,,,,,,,,,
11072,rootcause3,1588,142.06,18.79,1.93,99,1227,0,0,0,9.02,142716,108,1325,14.71,2,,,,,,,,,,
11073,rootcause3,1588,310.09,21.4,2,0,1601,0,0,0,10.74,186334,116,1601,15,2,,,,,,,,,,
11074,rootcause3,1588,259.29,18.89,2,2,1489,0,0,0,10.87,225640,151,1491,14.88,2,,,,,,,,,,
11075,rootcause3,1588,283.09,18.12,2,0,1600,0,0,0,8.93,242400,151,1601,15,2,,,,,,,,,,
11076,rootcause3,1588,266.92,17.47,2,0,1600,0,0,0,9.06,242400,152,1600,15,2,,,,,,,,,,
11077,rootcause3,1588,281.6,17.47,2,0,1601,0,0,0,8.74,242464,152,1600,15,2,,,,,,,,,,
11078,rootcause3,1588,279.9,17.77,2,0,1601,0,0,0,8.68,242514,151,1601,15,2,,,,,,,,,,
11079,rootcause3,1588,173.46,18.57,2,3,1464,0,0,0,7.97,221912,151,1467,14.92,2,,,,,,,,,,
11080,rootcause3,1622,167.52,14.85,2.2,470,0,698,0,0,7.87,246667,211,1169,8.68,1,,,,,,,,,,
11081,rootcause3,1622,240.41,18.71,1.44,891,690,0,0,0,9.11,238306,151,1581,9.96,2,,,,,,,,,,
11082,rootcause3,1622,206.86,14.22,2,0,1600,0,0,0.07,11.14,241032,151,1599,10.88,2,,,,,,,,,,
11083,rootcause3,1622,233.11,14.54,2,0,1587,0,0,0.83,8.33,239886,151,1587,11.56,2,,,,,,,,,,
11084,rootcause3,1622,255.54,16.68,2,0,1585,0,0,0.64,8.36,238594,151,1585,11.52,2,,,,,,,,,,
11085,rootcause3,1622,255.52,16.07,2,1,1592,0,0,0.28,8.83,239290,150,1593,11.52,2,,,,,,,,,,
11086,rootcause3,1622,211.74,15.91,2,0,1569,0,0,0.07,10.93,236494,151,1569,11.68,2,,,,,,,,,,
11087,rootcause3,1622,164.69,12.98,2,0,1549,0,0,0.08,7.98,232756,150,1549,10.52,2,,,,,,,,,,
11088,rootcause3,1622,117.1,13.41,2,0,1508,0,0,1.3,11.55,221488,147,1508,9.24,2,,,,,,,,,,
11089,rootcause3,1622,18.6,20.94,1.85,143,828,0,0,50.49,68.58,126148,130,972,7.71,1,,,,,,,,,,
11090,rootcause3,1622,21.97,,,,,,,,,,,,,,,,,,,,,,,
11091,rootcause3,1622,28.82,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
11092,rootcause3,1622,75.1,16.77,2.9,65,0,1280,0,0.18,10.07,95618,71,1344,10.45,3,,,,,,,,,,
11093,rootcause3,1622,180.88,15.45,2.88,87,0,1367,0,0.25,8.82,187342,129,1454,11.52,3,,,,,,,,,,
11094,rootcause3,1622,42.18,20.64,2.96,4,0,212,0,0,23.29,25068,116,217,12.22,1,,,,,,,,,,
11095,rootcause2&rootcause3,1629,88.64,9.53,1.99,14,1321,0,0,3.23,15.07,342125,256,1336,8.44,2,,,,,,,,,,
11096,rootcause2&rootcause3,1629,42.86,,,,,,,,,,,,,,,,,,,,,,,
11097,rootcause2&rootcause3,1629,57.06,,,,,,,,,,,,,,,,,,,,,,,
11098,rootcause2&rootcause3,1629,107.9,,,,,,,,,,,,,,,,,,,,,,,
11099,rootcause2&rootcause3,1629,80.46,,,,,,,,,,,,,,,,,,,,,,,
11100,rootcause2&rootcause3,1629,91.54,,,,,,,,,,,,,,,,,,,,,,,
11101,rootcause2&rootcause3,1629,87.62,,,,,,,,,,,,,,,,,,,,,,,
11102,rootcause2&rootcause3,1629,74.88,,,,,,,,,,,,,,,,,,,,,,,
11103,rootcause2&rootcause3,1629,57.1,,,,,,,,,,,,,,,,,,,,,,,
11104,rootcause2&rootcause3,1629,55.02,,,,,,,,,,,,,,,,,,,,,,,
11105,rootcause2&rootcause3,1629,76.66,12.04,1.17,612,129,0,0,8.22,21.09,186014,251,741,11.79,1,,,,,,,,,,
11106,rootcause2&rootcause3,1629,109.26,6.12,1,1576,0,0,0,0,5.36,408151,259,1576,8.84,1,,,,,,,,,,
11107,rootcause2&rootcause3,1629,142.71,6.29,1,1581,0,0,0,0,8.1,408402,258,1580,8.68,1,,,,,,,,,,
11108,rootcause2&rootcause3,1629,169.08,10.75,1.25,1176,389,0,0,0,20.59,399756,255,1565,9.32,1,,,,,,,,,,
11109,rootcause2&rootcause3,1629,180.63,8.38,1,1594,0,0,0,0,9.16,413480,259,1594,9.96,1,,,,,,,,,,
11110,rootcause2&rootcause3,1629,150.34,8.21,1,1599,0,0,0,0,8.15,414440,259,1599,10.2,1,,,,,,,,,,
11111,rootcause2&rootcause3,1629,182.66,8.24,1,1601,0,0,0,0,8.04,415393,259,1601,11.48,1,,,,,,,,,,
11112,rootcause2&rootcause3,1629,197.15,9.6,1,1593,0,0,0,0.28,9.62,412230,259,1593,13.32,1,,,,,,,,,,
11113,rootcause2&rootcause3,1629,229.99,11.02,1,1585,0,0,0,0.61,7.2,410305,259,1585,14.88,1,,,,,,,,,,
11114,rootcause2&rootcause3,1629,272.82,13.91,1,1600,0,0,0,0,7.94,413171,258,1600,15,1,,,,,,,,,,
11115,rootcause2&rootcause3,1629,264.27,15.1,1,1560,0,0,0,0.14,10.57,398804,255,1561,14.2,1,,,,,,,,,,
11116,rootcause2&rootcause3,1629,263.03,10.76,1.31,1100,498,0,0,0,3.87,413098,259,1598,15,1,,,,,,,,,,
11117,rootcause2&rootcause3,1629,248.95,16,1,1596,0,0,0,0.14,10.84,410852,258,1595,14.92,1,,,,,,,,,,
11118,rootcause2&rootcause3,1629,249.06,13.35,1,1556,0,0,0,0.94,10.47,398494,256,1556,14,1,,,,,,,,,,
11119,rootcause2&rootcause3,1629,231.6,13.76,1,1539,0,0,0,1.48,12.22,399122,259,1539,13.48,1,,,,,,,,,,
11120,rootcause2&rootcause3,1629,245.08,13.77,1,1508,0,0,0,1.67,12.86,390818,259,1508,12.16,1,,,,,,,,,,
11121,rootcause2&rootcause3,1629,233.02,13.26,1.15,1301,235,0,0,2.13,17.52,396978,258,1536,11.64,1,,,,,,,,,,
11122,rootcause2&rootcause3,1629,180.61,10.84,1,1543,0,0,0,1.48,12.64,400503,260,1543,10.24,1,,,,,,,,,,
11123,rootcause2&rootcause3,1629,151.87,10.86,1,1442,0,0,0,2.04,15.12,374578,260,1442,9.32,1,,,,,,,,,,
11124,rootcause2&rootcause3,1629,156.35,12.05,1,1397,0,0,0,4.09,17.62,359222,257,1397,9.12,1,,,,,,,,,,
11125,rootcause2&rootcause3,1629,131.96,11.94,1,1401,0,0,0,2.91,16.69,363448,259,1402,9.12,1,,,,,,,,,,
11126,rootcause2&rootcause3,1629,147,11.26,1,1400,0,0,0,0.33,14.44,363992,260,1400,9.04,1,,,,,,,,,,
11127,rootcause2&rootcause3,1629,216.34,14.5,1.25,1046,357,0,0,0.65,22.81,352059,251,1402,10.17,1,,,,,,,,,,
11128,rootcause2&rootcause3,1629,159.41,13.35,1,1470,0,0,0,5.17,16.54,385694,262,1470,8.6,1,,,,,,,,,,
11129,rootcause2&rootcause3,1629,86.85,13.13,1,1215,0,0,0,0,24.34,310400,255,1216,8.8,1,,,,,,,,,,
11130,rootcause2&rootcause3,1629,22.5,12.84,1,777,0,0,0,0.17,20.11,190607,245,777,8.96,1,,,,,,,,,,
11131,rootcause2&rootcause3,1629,86.54,,,,,,,,,,,,,,,,,,,,,,,
11132,rootcause2&rootcause3,1629,103.22,,,,,,,,,,,,,,,,,,,,,,,
11133,rootcause2&rootcause3,1629,78.34,,,,,,,,,,,,,,,,,,,,,,,
11134,rootcause2&rootcause3,1629,46.78,,,,,,,,,,,,,,,,,,,,,,,
11135,rootcause2&rootcause3,1629,43.74,,,,,,,,,,,,,,,,,,,,,,,
11136,rootcause2&rootcause3,1629,46.95,,,,,,,,,,,,,,,,,,,,,,,
11137,rootcause2&rootcause3,1629,49.63,,,,,,,,,,,,,,,,,,,,,,,
11138,rootcause2&rootcause3,1629,52.5,,,,,,,,,,,,,,,,,,,,,,,
11139,rootcause2&rootcause3,1629,48.33,,,,,,,,,,,,,,,,,,,,,,,
11140,rootcause2&rootcause3,1629,46.53,,,,,,,,,,,,,,,,,,,,,,,
11141,rootcause2&rootcause3,1629,39.01,,,,,,,,,,,,,,,,,,,,,,,
11142,rootcause2&rootcause3,1629,31.46,,,,,,,,,,,,,,,,,,,,,,,
11143,rootcause2&rootcause3,1629,25.66,,,,,,,,,,,,,,,,,,,,,,,
11144,rootcause2&rootcause3,1629,31.28,,,,,,,,,,,,,,,,,,,,,,,
11145,rootcause2&rootcause3,1629,32.22,,,,,,,,,,,,,,,,,,,,,,,
11146,rootcause2&rootcause3,1629,35.09,,,,,,,,,,,,,,,,,,,,,,,
11147,rootcause2&rootcause3,1629,27.05,,,,,,,,,,,,,,,,,,,,,,,
11148,rootcause2&rootcause3,1629,23.38,,,,,,,,,,,,,,,,,,,,,,,
11149,rootcause2&rootcause3,1629,28.09,,,,,,,,,,,,,,,,,,,,,,,
11150,rootcause2&rootcause3,1629,30.81,,,,,,,,,,,,,,,,,,,,,,,
11151,rootcause2&rootcause3,1629,31.54,,,,,,,,,,,,,,,,,,,,,,,
11152,rootcause2&rootcause3,1629,32.99,,,,,,,,,,,,,,,,,,,,,,,
11153,rootcause2&rootcause3,1629,35.32,,,,,,,,,,,,,,,,,,,,,,,
11154,rootcause2&rootcause3,1629,35.44,,,,,,,,,,,,,,,,,,,,,,,
11155,rootcause2&rootcause3,1629,46.92,,,,,,,,,,,,,,,,,,,,,,,
11156,rootcause2&rootcause3,1629,51.37,,,,,,,,,,,,,,,,,,,,,,,
11157,rootcause2&rootcause3,1629,51.09,,,,,,,,,,,,,,,,,,,,,,,
11158,rootcause2&rootcause3,1629,62.39,,,,,,,,,,,,,,,,,,,,,,,
11159,rootcause2&rootcause3,1629,67.73,13.77,1,99,0,0,0,2.74,23.96,23118,234,99,,1,,,,,,,,,,
11160,rootcause2&rootcause3,1629,72.62,3.89,1,1516,0,0,0,0,0,391493,258,1516,13.26,1,,,,,,,,,,
11161,rootcause2&rootcause3,1629,108.73,3.86,1,1601,0,0,0,0,0,420273,263,1600,14.88,1,,,,,,,,,,
11162,rootcause2&rootcause3,1629,147.55,13.13,1.28,902,343,0,0,0.47,12.89,304538,244,1246,12.8,2,,,,,,,,,,
11163,rootcause2&rootcause3,1629,114.05,10.39,2,0,1111,0,0,0.5,9.6,282184,254,1111,12.44,2,,,,,,,,,,
11164,rootcause2&rootcause3,1629,227.35,10.35,2,1,1594,0,0,0.21,8.59,416828,261,1594,11.56,2,,,,,,,,,,
11165,rootcause2&rootcause3,1629,266,9.21,2,0,1587,0,0,0.56,8.21,414983,261,1587,10.36,2,,,,,,,,,,
11166,rootcause2&rootcause3,1629,244.74,8.71,2,0,1580,0,0,0.44,8.21,413605,262,1580,9.48,2,,,,,,,,,,
11167,rootcause2&rootcause3,1629,193.94,8.21,2,1,1361,0,0,0.08,8.84,350517,257,1362,9.52,2,,,,,,,,,,
11168,rootcause2&rootcause3,1629,182.53,10.54,1.98,26,1509,0,0,0.75,10.71,394726,257,1535,10.4,2,,,,,,,,,,
11169,rootcause2&rootcause3,1629,242.69,13.75,2,0,1421,0,0,0.47,9.38,369521,260,1422,12.36,2,,,,,,,,,,
11170,rootcause2&rootcause3,1629,142.7,11.79,1.64,525,919,0,0,1.1,7.61,376683,261,1444,10.84,1,,,,,,,,,,
11171,rootcause2&rootcause3,1629,186.54,,,,,,,,,,,,,,,,,,,,,,,
11172,rootcause2&rootcause3,1629,107.58,,,,,,,,,,,,,,,,,,,,,,,
11173,rootcause2&rootcause3,1629,103.61,,,,,,,,,,,,,,,,,,,,,,,
11174,rootcause2&rootcause3,1629,62.24,,,,,,,,,,,,,,,,,,,,,,,
11175,rootcause2&rootcause3,1629,70.53,,,,,,,,,,,,,,,,,,,,,,,
11176,rootcause2&rootcause3,1629,81.87,,,,,,,,,,,,,,,,,,,,,,,
11177,rootcause2&rootcause3,1629,68.19,,,,,,,,,,,,,,,,,,,,,,,
11178,rootcause2&rootcause3,1629,85.69,,,,,,,,,,,,,,,,,,,,,,,
11179,rootcause2&rootcause3,1629,129,,,,,,,,,,,,,,,,,,,,,,,
11180,rootcause2&rootcause3,1629,130.94,,,,,,,,,,,,,,,,,,,,,,,
11181,rootcause2&rootcause3,1629,135.42,,,,,,,,,,,,,,,,,,,,,,,
11182,rootcause2&rootcause3,1629,120.98,,,,,,,,,,,,,,,,,,,,,,,
11183,rootcause2&rootcause3,1629,5.83,,,,,,,,,,,,,,,,,,,,,,,
11184,rootcause2&rootcause3,1629,55.02,,,,,,,,,,,,,,,,,,,,,,,
11185,rootcause2&rootcause3,1629,44.88,,,,,,,,,,,,,,,,,,,,,,,
11186,rootcause2&rootcause3,1629,44.28,,,,,,,,,,,,,,,,,,,,,,,
11187,rootcause2&rootcause3,1629,44.19,,,,,,,,,,,,,,,,,,,,,,,
11188,rootcause2&rootcause3,1629,48.74,,,,,,,,,,,,,,,,,,,,,,,
11189,rootcause2&rootcause3,1629,41.84,,,,,,,,,,,,,,,,,,,,,,,
11190,rootcause2&rootcause3,1629,51.98,,,,,,,,,,,,,,,,,,,,,,,
11191,rootcause2&rootcause3,1629,67.11,,,,,,,,,,,,,,,,,,,,,,,
11192,rootcause2&rootcause3,1629,74.33,,,,,,,,,,,,,,,,,,,,,,,
11193,rootcause2&rootcause3,1629,63.98,,,,,,,,,,,,,,,,,,,,,,,
11194,rootcause2&rootcause3,1629,34.42,,,,,,,,,,,,,,,,,,,,,,,
11195,rootcause2&rootcause3,1629,25.02,,,,,,,,,,,,,,,,,,,,,,,
11196,rootcause2&rootcause3,1629,20.26,,,,,,,,,,,,,,,,,,,,,,,
11197,rootcause2&rootcause3,1629,25.66,,,,,,,,,,,,,,,,,,,,,,,
11198,rootcause2&rootcause3,1629,23.17,,,,,,,,,,,,,,,,,,,,,,,
11199,rootcause2&rootcause3,1629,69.94,,,,,,,,,,,,,,,,,,,,,,,
11200,rootcause2&rootcause3,1629,3.92,,,,,,,,,,,,,,,,,,,,,,,
11201,rootcause2&rootcause3,1629,22.7,,,,,,,,,,,,,,,,,,,,,,,
11202,rootcause2&rootcause3,1629,27.62,,,,,,,,,,,,,,,,,,,,,,,
11203,rootcause2&rootcause3,1629,33.25,,,,,,,,,,,,,,,,,,,,,,,
11204,rootcause2&rootcause3,1629,32.7,,,,,,,,,,,,,,,,,,,,,,,
11205,rootcause2&rootcause3,1629,48.24,,,,,,,,,,,,,,,,,,,,,,,
11206,rootcause2&rootcause3,1629,74.64,,,,,,,,,,,,,,,,,,,,,,,
11207,rootcause2&rootcause3,1629,59.75,,,,,,,,,,,,,,,,,,,,,,,
11208,rootcause2&rootcause3,1629,27.25,,,,,,,,,,,,,,,,,,,,,,,
11209,rootcause2&rootcause3,1629,36.66,,,,,,,,,,,,,,,,,,,,,,,
11210,rootcause2&rootcause3,1629,35.24,,,,,,,,,,,,,,,,,,,,,,,
11211,rootcause2&rootcause3,1629,73.95,,,,,,,,,,,,,,,,,,,,,,,
11212,rootcause2&rootcause3,1629,67.01,,,,,,,,,,,,,,,,,,,,,,,
11213,rootcause2&rootcause3,1629,65.01,,,,,,,,,,,,,,,,,,,,,,,
11214,rootcause2&rootcause3,1629,55.1,,,,,,,,,,,,,,,,,,,,,,,
11215,rootcause2&rootcause3,1629,43.2,,,,,,,,,,,,,,,,,,,,,,,
11216,rootcause2&rootcause3,1629,66.55,,,,,,,,,,,,,,,,,,,,,,,
11217,rootcause2&rootcause3,1629,79.15,,,,,,,,,,,,,,,,,,,,,,,
11218,rootcause2&rootcause3,1629,68.44,,,,,,,,,,,,,,,,,,,,,,,
11219,rootcause2&rootcause3,1629,135.79,,,,,,,,,,,,,,,,,,,,,,,
11220,rootcause2&rootcause3,1629,12.26,,,,,,,,,,,,,,,,,,,,,,,
11221,rootcause2&rootcause3,1629,50.88,,,,,,,,,,,,,,,,,,,,,,,
11222,rootcause2&rootcause3,1629,61.06,,,,,,,,,,,,,,,,,,,,,,,
11223,rootcause2&rootcause3,1629,36.78,,,,,,,,,,,,,,,,,,,,,,,
11224,rootcause2&rootcause3,1629,35.24,,,,,,,,,,,,,,,,,,,,,,,
11225,rootcause2&rootcause3,1629,54.72,,,,,,,,,,,,,,,,,,,,,,,
11226,rootcause2&rootcause3,1629,51.6,,,,,,,,,,,,,,,,,,,,,,,
11227,rootcause2&rootcause3,1629,63.61,,,,,,,,,,,,,,,,,,,,,,,
11228,rootcause2&rootcause3,1629,57.19,,,,,,,,,,,,,,,,,,,,,,,
11229,rootcause2&rootcause3,1629,78.51,,,,,,,,,,,,,,,,,,,,,,,
11230,rootcause2&rootcause3,1629,90.97,,,,,,,,,,,,,,,,,,,,,,,
11231,rootcause2&rootcause3,1629,102.58,,,,,,,,,,,,,,,,,,,,,,,
11232,rootcause2&rootcause3,1629,111.17,,,,,,,,,,,,,,,,,,,,,,,
11233,rootcause2&rootcause3,1629,75.56,,,,,,,,,,,,,,,,,,,,,,,
11234,rootcause2&rootcause3,1629,83.5,,,,,,,,,,,,,,,,,,,,,,,
11235,rootcause2&rootcause3,1629,83.7,,,,,,,,,,,,,,,,,,,,,,,
11236,rootcause2&rootcause3,1629,77.94,,,,,,,,,,,,,,,,,,,,,,,
11237,rootcause2&rootcause3,1629,66.07,,,,,,,,,,,,,,,,,,,,,,,
11238,rootcause2&rootcause3,1629,63.26,,,,,,,,,,,,,,,,,,,,,,,
11239,rootcause2&rootcause3,1629,89.57,,,,,,,,,,,,,,,,,,,,,,,
11240,rootcause2&rootcause3,1629,114.81,,,,,,,,,,,,,,,,,,,,,,,
11241,rootcause2&rootcause3,1629,116.19,,,,,,,,,,,,,,,,,,,,,,,
11242,rootcause2&rootcause3,1629,115.13,,,,,,,,,,,,,,,,,,,,,,,
11243,rootcause2&rootcause3,1629,105.62,,,,,,,,,,,,,,,,,,,,,,,
11244,rootcause2&rootcause3,1629,75.34,,,,,,,,,,,,,,,,,,,,,,,
11245,rootcause2&rootcause3,1629,80.02,,,,,,,,,,,,,,,,,,,,,,,
11246,rootcause2&rootcause3,1629,85.19,,,,,,,,,,,,,,,,,,,,,,,
11247,rootcause2&rootcause3,1629,70.4,,,,,,,,,,,,,,,,,,,,,,,
11248,rootcause2&rootcause3,1629,83.91,,,,,,,,,,,,,,,,,,,,,,,
11249,rootcause2&rootcause3,1629,74.05,,,,,,,,,,,,,,,,,,,,,,,
11250,rootcause2&rootcause3,1629,54.83,,,,,,,,,,,,,,,,,,,,,,,
11251,rootcause2&rootcause3,1629,34.56,10.85,1,1163,0,0,0,0,4.32,305259,262,1163,8.58,1,,,,,,,,,,
11252,rootcause2&rootcause3,1629,57.66,6.77,1,1580,0,0,0,0,0.9,411472,261,1579,11.4,1,,,,,,,,,,
11253,rootcause2&rootcause3,1629,91.42,8.18,1,1595,0,0,0,0,3.19,415698,261,1595,8,1,,,,,,,,,,
11254,rootcause2&rootcause3,1629,107.02,14.23,1.9,149,1389,0,0,5.65,34.98,378171,246,1538,9.44,2,,,,,,,,,,
11255,rootcause2&rootcause3,1629,129.91,9.04,1.61,623,978,0,0,0,12.16,418723,262,1601,11.92,1,,,,,,,,,,
11256,rootcause2&rootcause3,1629,123.83,10.14,1,1601,0,0,0,0,7.48,417632,261,1601,11.52,1,,,,,,,,,,
11257,rootcause2&rootcause3,1629,121.49,9.69,1,1601,0,0,0,0,6.63,419711,262,1601,11.84,1,,,,,,,,,,
11258,rootcause2&rootcause3,1629,103.74,9.81,1,1601,0,0,0,0,6.64,418292,261,1601,12.72,1,,,,,,,,,,
11259,rootcause2&rootcause3,1629,96.95,9.54,1,1601,0,0,0,0,8.75,419016,262,1601,11.84,1,,,,,,,,,,
11260,rootcause2&rootcause3,1629,89.46,9.5,1,1600,0,0,0,0,8.45,419019,262,1601,12.8,1,,,,,,,,,,
11261,rootcause2&rootcause3,1629,90.39,9.28,1,1598,0,0,0,0,7.71,418926,262,1598,13.56,1,,,,,,,,,,
11262,rootcause2&rootcause3,1629,84.02,9.87,1,1596,0,0,0,0,8.89,416249,261,1595,14,1,,,,,,,,,,
11263,rootcause2&rootcause3,1629,73.22,9.65,1,1497,0,0,0,0,8.19,389502,260,1497,14.3,1,,,,,,,,,,
11264,rootcause2&rootcause3,1629,86.38,9.64,1,1598,0,0,0,0,8.63,417032,261,1598,14.08,1,,,,,,,,,,
11265,rootcause2&rootcause3,1629,94.87,9.73,1,1596,0,0,0,0,8.4,416384,261,1596,14.12,1,,,,,,,,,,
11266,rootcause2&rootcause3,1629,100.85,9.91,1,1585,0,0,0,0,8.24,409581,258,1585,14.96,1,,,,,,,,,,
11267,rootcause2&rootcause3,1629,100.59,9.99,1,1599,0,0,0,0,8.83,416359,260,1599,14.72,1,,,,,,,,,,
11268,rootcause2&rootcause3,1629,100.79,9.94,1,1596,0,0,0,0,8.71,415706,260,1596,14.88,1,,,,,,,,,,
11269,rootcause2&rootcause3,1629,121.22,12.38,1,1598,0,0,0,0,5.52,418829,262,1598,14.96,1,,,,,,,,,,
11270,rootcause2&rootcause3,1629,154.26,15.58,1,1601,0,0,0,0,9.29,418695,262,1601,14.96,1,,,,,,,,,,
11271,rootcause2&rootcause3,1629,148.74,15.28,1,1599,0,0,0,0,9.85,418667,262,1600,14.96,1,,,,,,,,,,
11272,rootcause2&rootcause3,1629,145.29,15.14,1,1598,0,0,0,0,7.98,418489,262,1598,14.88,1,,,,,,,,,,
11273,rootcause2&rootcause3,1629,147.89,15.57,1,1598,0,0,0,0,9.4,418345,262,1597,14.68,1,,,,,,,,,,
